acceleration (mg) - 2014-05-30 10:00:00 - 2014-06-06 09:59:55 - sampleRate = 5 seconds,imputed
31,0
34.1,0
110,0
35.2,0
32.1,0
36.5,0
38.5,0
53.2,0
41.2,0
33.1,0
26.2,0
23.8,0
31.8,0
21.9,0
8.1,0
10.5,0
45.9,0
65.9,0
27.8,0
56.7,0
146.9,0
28,0
178.1,0
83.8,0
18.9,0
57.2,0
98.7,0
87.3,0
238.8,0
514,0
361.6,0
224.9,0
193.7,0
132,0
159.5,0
136.4,0
135.6,0
214.8,0
97.2,0
125.6,0
145.7,0
247.8,0
601,0
176.1,0
111.1,0
97,0
57.9,0
74.3,0
66.7,0
104.2,0
147.8,0
74.8,0
72,0
94.9,0
69.2,0
114.9,0
40.6,0
85.5,0
75.2,0
8.2,0
61.2,0
70.2,0
54.2,0
113.3,0
42.6,0
67.6,0
93.6,0
117.6,0
135.6,0
182.5,0
96,0
140.7,0
114.5,0
95.6,0
63,0
70.3,0
108.7,0
88.6,0
206.5,0
123.1,0
298.9,0
409.4,0
94.5,0
92.3,0
207.9,0
177.7,0
58.3,0
95.7,0
91.8,0
115.9,0
272,0
316.9,0
142.9,0
301,0
128.4,0
104.2,0
106.4,0
496.2,0
256.8,0
85.9,0
435.6,0
151.3,0
478.1,0
144.6,0
165.8,0
136.4,0
145.3,0
71.8,0
171.2,0
183.5,0
156,0
169.9,0
79,0
105.9,0
98.5,0
85.3,0
122,0
71.6,0
73.9,0
37.3,0
64.9,0
79.3,0
68.5,0
129.4,0
109.7,0
139.1,0
126.3,0
132.7,0
473.6,0
35.7,0
288.6,0
212.5,0
130,0
84.9,0
141.8,0
58.2,0
59.8,0
111.8,0
92.5,0
143.3,0
70,0
9.6,0
88.3,0
190.8,0
32.2,0
17.4,0
38.2,0
51.7,0
81.6,0
84.5,0
100.3,0
95.7,0
88.5,0
110,0
92.1,0
98.9,0
79,0
99.4,0
38.4,0
29.3,0
76.8,0
99.3,0
181.7,0
68.8,0
138.5,0
134.4,0
112.6,0
35.7,0
108.1,0
32.3,0
25.7,0
98.2,0
58.9,0
33.5,0
23.3,0
25.9,0
37.9,0
41.5,0
30.1,0
44.3,0
32.8,0
36.2,0
42.4,0
48.7,0
70.1,0
32.3,0
25.9,0
20.8,0
34,0
29.4,0
33.2,0
32.9,0
26,0
12.7,0
16.9,0
5,0
28.2,0
63.5,0
70.3,0
50.4,0
47,0
79.6,0
68.5,0
68.2,0
31.4,0
128.3,0
99.2,0
114.7,0
150.2,0
112.6,0
157.9,0
147.1,0
136.2,0
141.6,0
134.1,0
150.3,0
118.8,0
82.9,0
97.9,0
107.6,0
58.3,0
35.7,0
5.3,0
13.7,0
45.3,0
72.8,0
61.7,0
86.3,0
5.3,0
7.9,0
40.3,0
67.7,0
52.6,0
117.5,0
102.3,0
95.7,0
12.2,0
31.2,0
92.8,0
49.2,0
65.9,0
61.2,0
13.6,0
16.1,0
93.6,0
84.3,0
102.5,0
50.7,0
78.3,0
53.5,0
32.3,0
58.4,0
52.8,0
48,0
43,0
63.7,0
11.5,0
9.8,0
4.5,0
25.9,0
37.8,0
15.2,0
46.2,0
56.4,0
55.8,0
7.9,0
9.9,0
5.9,0
4.8,0
9.7,0
12.5,0
4.1,0
20.5,0
28.3,0
53,0
11.3,0
64.9,0
58.1,0
63.8,0
27.8,0
20.6,0
34,0
20.3,0
0.6,0
0.8,0
22.8,0
31,0
44.3,0
7.3,0
5.1,0
6,0
7.1,0
7.4,0
6.7,0
2.2,0
5.9,0
100.7,0
94.7,0
11.8,0
53.8,0
55.4,0
6.4,0
2.8,0
13.3,0
33.8,0
0,0
0,0
94.9,0
30.6,0
47.6,0
102.6,0
147,0
121.8,0
137.6,0
136.6,0
112.5,0
94.6,0
117.1,0
113.8,0
103.8,0
135.4,0
172.1,0
176.5,0
136.1,0
162.5,0
215.2,0
175.8,0
162.9,0
177.3,0
71.6,0
20.3,0
20.4,0
16.2,0
75.6,0
152.8,0
106.2,0
86.4,0
193.1,0
33.1,0
20.4,0
5.3,0
21.6,0
65.4,0
8,0
7,0
6,0
41.9,0
128.7,0
99.6,0
8.2,0
28.8,0
57.6,0
38,0
53.7,0
6.7,0
18.6,0
4.6,0
63.8,0
22.6,0
60.8,0
40.8,0
6,0
1.4,0
53.4,0
13.5,0
37,0
9.9,0
4.3,0
14.4,0
17.2,0
54.5,0
11.8,0
48.3,0
39.6,0
2.4,0
3.1,0
2.8,0
3,0
3.2,0
35.5,0
75.1,0
34.9,0
60.8,0
6.8,0
0.8,0
15.6,0
12.9,0
78.8,0
93.5,0
86.3,0
395.3,0
132.6,0
239.5,0
131.3,0
107.1,0
89.5,0
138.5,0
109,0
20,0
6.8,0
4,0
18.1,0
126.5,0
174,0
60,0
52.1,0
70.8,0
18.4,0
20.8,0
164.3,0
19.8,0
310.8,0
41,0
74.9,0
74.2,0
104.8,0
26.2,0
7.8,0
100.8,0
61.8,0
36.3,0
27.6,0
80.8,0
38.5,0
33,0
35.6,0
34.7,0
42.3,0
50.3,0
37,0
26.5,0
31.8,0
36.6,0
38.4,0
26.6,0
28.5,0
23.2,0
53.6,0
38.2,0
43.5,0
91.3,0
50.1,0
33.5,0
65.3,0
37.5,0
29.2,0
15.1,0
23.6,0
20.3,0
33.1,0
24.2,0
31.6,0
15.2,0
28.4,0
26.5,0
40.2,0
32,0
38.6,0
27.6,0
38.2,0
25.4,0
21.2,0
28.9,0
22.1,0
33,0
33.6,0
103.4,0
31,0
43.2,0
44.1,0
21,0
30.5,0
27.9,0
27.5,0
36.9,0
25.3,0
15.7,0
100.7,0
88,0
46.4,0
75.4,0
12.9,0
75.6,0
129.2,0
89.1,0
245.6,0
168,0
113.4,0
134,0
324.5,0
151.6,0
123,0
124.7,0
179.1,0
174.2,0
153.5,0
152.4,0
64.3,0
40.8,0
88.5,0
115.8,0
96.8,0
125.9,0
111.7,0
190.9,0
136.4,0
62.8,0
10.2,0
5.3,0
4.8,0
68.9,0
29.3,0
10.3,0
50.9,0
2.4,0
3.4,0
3.1,0
28.4,0
7.7,0
8.2,0
6.4,0
4.3,0
4.6,0
4.9,0
7.1,0
5.5,0
62,0
17.6,0
9.4,0
4.9,0
6.9,0
20.2,0
5.7,0
3.9,0
2.9,0
2.2,0
9.6,0
4.8,0
5.4,0
6.5,0
3.5,0
5.6,0
4.5,0
5.4,0
64.7,0
56.8,0
56.6,0
96.7,0
96.8,0
94,0
70.2,0
21.5,0
6.4,0
52,0
27.2,0
42.6,0
5.6,0
213.4,0
80.1,0
10.4,0
7,0
15.2,0
4.8,0
4.8,0
23,0
8.4,0
4.1,0
32.3,0
5.3,0
10.6,0
28.1,0
2.6,0
3.8,0
3.3,0
3.7,0
4,0
23.9,0
6.6,0
15.9,0
6.9,0
50.1,0
4.4,0
4,0
3.6,0
2.8,0
2.5,0
2.2,0
1.2,0
5.5,0
59.6,0
3.2,0
5.9,0
6.3,0
2,0
1.7,0
7.1,0
310.8,0
131.4,0
4.9,0
1.8,0
3.5,0
3.8,0
5.4,0
11,0
5.2,0
64.6,0
21.4,0
93.3,0
8.1,0
4.5,0
3,0
4.6,0
5.3,0
7.1,0
7.3,0
35.9,0
15,0
67.7,0
51.5,0
40.5,0
2.2,0
1.8,0
0.4,0
0.7,0
3.3,0
91.5,0
42.5,0
19.7,0
24.8,0
83.2,0
185.2,0
53.7,0
3.2,0
1,0
24.2,0
39.9,0
91.6,0
18.9,0
1.5,0
12.1,0
8.9,0
7.7,0
4.8,0
23.5,0
17,0
3.8,0
4.1,0
2.3,0
7.6,0
14.6,0
8.7,0
8.6,0
9,0
6.1,0
5.6,0
7.7,0
11.6,0
18.9,0
8.5,0
6.9,0
5.8,0
5.2,0
9.3,0
5.5,0
4.9,0
12.5,0
6.1,0
5.4,0
10.3,0
6,0
8.4,0
8.6,0
9.1,0
6.2,0
8.9,0
6.8,0
5.6,0
5.6,0
125.4,0
35.5,0
80.6,0
20.9,0
27.3,0
13.4,0
5,0
14.8,0
35.8,0
30.7,0
34.4,0
43,0
78.3,0
9.4,0
2.9,0
30.4,0
51,0
23.9,0
12,0
29.1,0
16.6,0
6.6,0
75.8,0
90.4,0
21.4,0
67.6,0
14.4,0
60,0
180.9,0
54.7,0
22.5,0
36.8,0
201.8,0
157.2,0
156.4,0
155.6,0
112.9,0
43.9,0
81.8,0
110.1,0
51.7,0
105,0
30,0
45.4,0
44.4,0
33.2,0
2.9,0
4.1,0
5.9,0
17,0
43.1,0
33.2,0
41.8,0
50.2,0
23.1,0
45.8,0
27.8,0
100.1,0
127.1,0
32.5,0
15.8,0
55.2,0
57.4,0
26.6,0
84.5,0
39.6,0
17.1,0
8,0
13,0
9.1,0
10.4,0
6.7,0
33.4,0
38.2,0
36.1,0
45.6,0
49.8,0
39.8,0
12.8,0
70.9,0
6.9,0
53.7,0
22.3,0
70.5,0
32,0
106.4,0
72,0
64.8,0
36.9,0
16.4,0
23.6,0
44.2,0
19.5,0
87.6,0
92.8,0
39.8,0
74.9,0
71.8,0
80.7,0
18.5,0
7.9,0
39.1,0
38.3,0
15.9,0
14.1,0
25.2,0
31.5,0
50.4,0
58.4,0
54.6,0
58.4,0
57.9,0
56.3,0
28.4,0
86.3,0
98.3,0
99.4,0
63.5,0
3.9,0
7.4,0
33.6,0
78.6,0
80.7,0
214.5,0
291.1,0
267.1,0
66.1,0
86.7,0
181,0
130.7,0
93.5,0
63.2,0
56.8,0
75.9,0
59.9,0
109.6,0
72.6,0
90.3,0
51.9,0
43.7,0
27.7,0
30.1,0
30.2,0
20.3,0
6.8,0
38.4,0
62,0
27.3,0
30.1,0
30.1,0
0.5,0
0.9,0
9,0
1.6,0
9.7,0
12.4,0
2.5,0
2,0
3.5,0
3.8,0
0.8,0
0.4,0
2,0
2.1,0
1,0
1.9,0
3.1,0
2.8,0
20.9,0
3.2,0
12,0
4.7,0
5.1,0
3.2,0
1,0
0.9,0
1.1,0
2.1,0
1.5,0
1,0
1.7,0
1.2,0
1.2,0
1.3,0
17.4,0
5.7,0
7.7,0
8.5,0
4.3,0
4.6,0
3.7,0
3.5,0
5.6,0
27.9,0
13.8,0
4.1,0
9.8,0
6.4,0
3.9,0
3.4,0
8.8,0
4.7,0
3,0
4.9,0
4.8,0
4.8,0
6.2,0
3.7,0
3.2,0
3.5,0
4.8,0
6.2,0
5.9,0
1.1,0
4.4,0
0.9,0
6.9,0
17.7,0
26.8,0
21.7,0
5.8,0
65.7,0
43.6,0
3.7,0
6.5,0
113.4,0
82.1,0
40.1,0
172.1,0
195.1,0
104.9,0
217.4,0
148.2,0
37.1,0
134.1,0
91.5,0
51.3,0
63.5,0
108.9,0
99.7,0
82.7,0
141.1,0
132.5,0
98.6,0
117.1,0
152.1,0
87,0
60.2,0
29.8,0
44.2,0
42,0
34.8,0
54.5,0
31.6,0
20.5,0
27.1,0
27.8,0
34.5,0
36.7,0
44.1,0
27.3,0
34.6,0
72.3,0
23.6,0
28.9,0
23,0
22.9,0
20.1,0
24.9,0
37.8,0
30.8,0
37.2,0
27.5,0
37.5,0
41.6,0
31.6,0
26.8,0
20.5,0
21.3,0
34.4,0
20.6,0
18.7,0
14.6,0
20.5,0
24.5,0
27.9,0
16.4,0
122.4,0
34.7,0
21.7,0
19.7,0
28.9,0
107.3,0
31.4,0
13.4,0
22.1,0
19.4,0
76.9,0
32.6,0
22.5,0
29.6,0
26.5,0
57.7,0
31,0
42.7,0
24,0
9.3,0
23.7,0
5.4,0
2.1,0
3.6,0
2.4,0
2,0
2.5,0
10.2,0
3.1,0
2.1,0
2.2,0
1.9,0
2.6,0
14.2,0
73.1,0
68.6,0
65,0
78.8,0
28.2,0
94.9,0
64.3,0
48.6,0
68.9,0
109.3,0
85,0
41.1,0
35.6,0
91.1,0
51.6,0
69,0
72.8,0
102.2,0
95.9,0
41.9,0
69.8,0
108.9,0
175,0
110.4,0
102.9,0
54.5,0
140.8,0
68.3,0
59.8,0
95,0
78.7,0
116.4,0
118.7,0
92.5,0
122,0
96.2,0
120.6,0
133.4,0
84.9,0
93.5,0
108,0
156.6,0
59.8,0
68.8,0
28.3,0
82.3,0
51.4,0
41.4,0
103.1,0
352.6,0
241.9,0
69.4,0
92.3,0
35.9,0
52.9,0
69,0
22.7,0
42.2,0
100.5,0
79.2,0
83.7,0
88.8,0
71.5,0
25.5,0
48.2,0
100.2,0
66.9,0
36.9,0
26.3,0
54.7,0
29.2,0
8.1,0
16,0
91.9,0
102.5,0
44.8,0
146.5,0
86.3,0
112.3,0
85.4,0
80.2,0
103.3,0
107.7,0
72.9,0
54.2,0
109.3,0
71.5,0
58.4,0
197.5,0
123.6,0
111.1,0
17.1,0
21.5,0
34.2,0
72.5,0
48.4,0
93.4,0
94.2,0
105.4,0
107.4,0
71.1,0
73.1,0
51.8,0
71.8,0
63.7,0
75.5,0
76.7,0
111.1,0
53.1,0
62.8,0
23.9,0
115.3,0
73.2,0
31.6,0
52.4,0
94.9,0
35.9,0
14.7,0
12.3,0
11.2,0
25.8,0
47,0
116.2,0
85.7,0
68.4,0
62.5,0
54.6,0
109.8,0
96.2,0
84.9,0
109.2,0
70.4,0
55.3,0
32.3,0
30.6,0
76.6,0
110.7,0
80.1,0
74.7,0
120.8,0
57.3,0
132.5,0
29.8,0
79.6,0
84.8,0
72.9,0
92,0
128,0
83.3,0
53.3,0
4.2,0
17.1,0
31,0
47.8,0
60.5,0
74.6,0
45.7,0
2.8,0
2.8,0
9.8,0
46.2,0
61.6,0
79.3,0
41.8,0
54,0
59.3,0
54.5,0
45.8,0
79.6,0
68.4,0
50.9,0
105.6,0
67,0
101.4,0
57,0
74.7,0
61.5,0
120.5,0
50.4,0
61.6,0
46.4,0
21.1,0
23.4,0
31.2,0
117.5,0
47.6,0
27.9,0
74.3,0
18.2,0
48.5,0
47.2,0
8.4,0
49.8,0
177.1,0
95.5,0
84.4,0
20.1,0
31.7,0
82.1,0
155,0
33.5,0
83.3,0
46.4,0
63.9,0
107.1,0
89.5,0
75.9,0
51.7,0
82.2,0
52.9,0
50.8,0
94.3,0
28.7,0
8,0
7.4,0
22.6,0
3.1,0
62,0
72.4,0
81.1,0
121.2,0
57.7,0
72.3,0
89.2,0
52,0
187.1,0
258.4,0
342.5,0
103.9,0
69.9,0
209,0
39.7,0
146.7,0
71.7,0
68.3,0
140.4,0
292.4,0
160.4,0
376.4,0
297.6,0
167,0
214.1,0
179.5,0
234,0
138.7,0
224.9,0
155.2,0
122,0
175.6,0
68.4,0
196.4,0
123.2,0
108.9,0
167.7,0
83.9,0
232.7,0
82.7,0
261.4,0
175.6,0
213.1,0
247.6,0
143.1,0
108,0
165.1,0
113.4,0
71.5,0
124,0
130.2,0
112.8,0
71.3,0
92.1,0
175.7,0
130.4,0
130.3,0
73.6,0
73.2,0
116.5,0
113.8,0
144.5,0
69.4,0
22.5,0
6.8,0
6.4,0
51.6,0
96.6,0
83.6,0
45,0
43.2,0
7.3,0
5.6,0
19.8,0
78.8,0
6.1,0
85.4,0
37.1,0
63.7,0
118.7,0
62.5,0
59.8,0
49.9,0
55.3,0
38.7,0
27,0
82.8,0
43.4,0
115.6,0
65.1,0
12.6,0
77,0
102.9,0
45.2,0
36.5,0
97,0
36.2,0
164.7,0
89.9,0
100.6,0
78.9,0
34.3,0
28.2,0
38.1,0
26.8,0
35.9,0
31,0
21.7,0
30.9,0
37.8,0
26.2,0
27.2,0
17.5,0
24.3,0
25.4,0
8.3,0
22.1,0
17.8,0
26.1,0
23.2,0
12.9,0
24.7,0
36.1,0
36,0
42.5,0
86,0
56.5,0
137.6,0
88.3,0
89.6,0
76.8,0
78.5,0
46.1,0
79.1,0
58.3,0
89.6,0
82.6,0
13.8,0
24.8,0
81.2,0
65.7,0
91.7,0
44.5,0
1.8,0
8.5,0
5.6,0
1.5,0
1.5,0
0.1,0
28.7,0
13.2,0
5.1,0
5.6,0
8,0
7.6,0
5.7,0
6,0
5.7,0
5.1,0
5.2,0
2.3,0
1,0
3.6,0
2.6,0
1.1,0
1,0
1.1,0
1.8,0
2.5,0
3.3,0
3.1,0
2.6,0
2.5,0
2,0
2.9,0
3.7,0
4.2,0
4.7,0
4,0
2.1,0
2,0
2.9,0
3.7,0
4.2,0
4.8,0
4.6,0
3,0
2.9,0
2.8,0
4,0
5.1,0
6.8,0
6.4,0
8.6,0
12.1,0
6.4,0
5.7,0
7.4,0
5.9,0
7.4,0
5.6,0
4.5,0
6.5,0
6.7,0
6.5,0
7.7,0
5.4,0
4.4,0
4.1,0
4.1,0
5.8,0
2.1,0
1.5,0
2.6,0
2.3,0
2,0
5.2,0
12.9,0
16.9,0
6.7,0
3.8,0
6.7,0
7.3,0
5.8,0
3.5,0
2.1,0
2.2,0
4.7,0
4.3,0
2.1,0
2.2,0
3.4,0
2,0
4.5,0
3.5,0
2.5,0
2.4,0
2.3,0
2.9,0
2.6,0
2.8,0
6.6,0
39.5,0
5.5,0
3.9,0
3.2,0
1.6,0
2.1,0
5.3,0
2.1,0
2.2,0
2.6,0
7.9,0
14.8,0
2.6,0
5.1,0
3.1,0
2,0
2.9,0
2.5,0
3.1,0
132.4,0
115.1,0
26,0
46.9,0
17.6,0
40,0
45.2,0
65.4,0
53.8,0
78.3,0
94.2,0
14.1,0
39.8,0
33.5,0
11.7,0
88.2,0
8.8,0
36.7,0
37.3,0
103.6,0
56.2,0
20,0
31.1,0
76.8,0
39.5,0
38.5,0
31.7,0
55.1,0
67.5,0
20.2,0
33.8,0
28.1,0
35.5,0
30.6,0
48.8,0
102.3,0
51.6,0
20.2,0
35.9,0
31.9,0
70.6,0
53.6,0
63.6,0
61.7,0
91.7,0
108.2,0
109.7,0
36.8,0
73.6,0
188.5,0
67.6,0
27.1,0
21.2,0
26,0
41.6,0
41.5,0
56.1,0
50.3,0
29.1,0
100.8,0
61.7,0
80.2,0
31.1,0
40.9,0
42.3,0
58.9,0
56.4,0
46.1,0
100.3,0
147.1,0
151.2,0
82.9,0
32.2,0
53,0
54.5,0
66.5,0
52.4,0
54.2,0
157.3,0
98,0
91.9,0
62.9,0
25.9,0
135.1,0
136.9,0
80.7,0
93,0
155.3,0
59.3,0
24.9,0
16.5,0
44.6,0
104.5,0
41.4,0
37,0
36.9,0
62.9,0
88.3,0
16.5,0
57.2,0
24.3,0
37.4,0
67.8,0
31.4,0
55.5,0
66,0
49.1,0
44.6,0
46.6,0
32.2,0
65.2,0
73.8,0
19.9,0
75,0
47.1,0
57.6,0
40.5,0
80.5,0
33.5,0
61.9,0
27,0
62.9,0
40.5,0
39.3,0
50.4,0
42.3,0
36.6,0
84.4,0
153.7,0
53.9,0
236.1,0
139.6,0
141.5,0
105.7,0
52.8,0
67.5,0
136,0
177.6,0
90.6,0
175,0
103.7,0
51.2,0
71.1,0
58.4,0
173.8,0
70.2,0
93.1,0
89.7,0
93.6,0
157.1,0
131.3,0
103.9,0
110.8,0
115.1,0
124.2,0
100.2,0
107.8,0
144.7,0
124.9,0
90.1,0
101.8,0
130.7,0
112.9,0
132.2,0
148.6,0
146,0
129.8,0
122.2,0
87.6,0
124.7,0
105.7,0
50.3,0
108.6,0
144.9,0
108.6,0
97,0
166.3,0
145.6,0
128.9,0
36.6,0
58.3,0
134,0
146.7,0
178.2,0
150,0
146.8,0
137.8,0
137.5,0
71.5,0
75.9,0
115,0
269.9,0
110.9,0
147.8,0
100,0
101.2,0
66.1,0
154,0
108.9,0
169.9,0
80.8,0
114.8,0
97.5,0
107.5,0
69.3,0
115.9,0
43.4,0
116.5,0
72.9,0
66.5,0
118.4,0
92,0
65.6,0
73.1,0
51.6,0
67.7,0
59.8,0
69.4,0
69.3,0
71.4,0
47.4,0
51.6,0
93.4,0
127.7,0
39.1,0
56.2,0
122.7,0
71.9,0
158.8,0
100.7,0
140.8,0
111.3,0
62.5,0
60.2,0
47.6,0
86.5,0
105.1,0
68.6,0
75.7,0
64.3,0
62.4,0
126.1,0
57,0
37.4,0
48.1,0
63.5,0
140.9,0
162.2,0
111.8,0
66.7,0
118.5,0
108.8,0
65.1,0
135.8,0
81.5,0
20.2,0
65.9,0
99.1,0
82.4,0
86.6,0
55.2,0
70.4,0
53.4,0
89.4,0
68.1,0
49,0
87.7,0
65.7,0
80.4,0
92.5,0
197.1,0
137.1,0
106,0
102.4,0
101.7,0
75.8,0
50.7,0
110.2,0
113.6,0
66.3,0
116,0
73.9,0
82.7,0
51.4,0
72.9,0
75.1,0
40.3,0
57.1,0
44.6,0
28.9,0
71.2,0
58.4,0
75.8,0
31.2,0
31.1,0
56.2,0
97.1,0
116.1,0
106,0
202.9,0
131,0
90.8,0
77.3,0
63,0
68.3,0
66.6,0
78.6,0
66.8,0
141,0
96,0
63.5,0
35.6,0
16.5,0
29,0
21.4,0
97.4,0
56.9,0
72.6,0
87.9,0
58.1,0
75.7,0
48.2,0
83,0
38.4,0
85,0
68.2,0
65.2,0
67,0
94.5,0
163.2,0
183.9,0
98.8,0
114.4,0
82,0
39.2,0
32.6,0
39.4,0
36.3,0
28,0
24.1,0
37.6,0
59.6,0
31.6,0
24.8,0
39.5,0
31.6,0
42.1,0
13,0
48.3,0
43.2,0
87,0
76,0
49,0
61.8,0
59.8,0
80.6,0
74.6,0
44.6,0
24.5,0
63.8,0
88.4,0
59.6,0
46.7,0
85.4,0
38.1,0
57.2,0
47.1,0
27,0
39.5,0
60,0
43.5,0
30.5,0
32.8,0
106,0
74.2,0
28.5,0
98.3,0
81.4,0
36.6,0
59.6,0
64.2,0
102,0
155.4,0
126.9,0
165.8,0
85.4,0
83.3,0
160,0
113.5,0
87.7,0
80.6,0
91.7,0
51.8,0
16.6,0
13.5,0
53.9,0
57.6,0
57.1,0
62.2,0
79,0
68.8,0
100,0
39.6,0
9.2,0
16.1,0
35.4,0
9.4,0
52.8,0
65.1,0
8.8,0
6.1,0
5.9,0
3.8,0
5.8,0
22.6,0
77.8,0
57.3,0
40.2,0
36.1,0
51.7,0
53,0
36.3,0
148.2,0
117.9,0
134.5,0
52,0
17.7,0
97.7,0
50.5,0
49.7,0
67.6,0
57.3,0
60.1,0
46.9,0
39.3,0
56.6,0
61.1,0
81.2,0
88.5,0
98.7,0
148.7,0
32.2,0
183.7,0
165.5,0
56.7,0
60.8,0
92.8,0
77.4,0
74.2,0
101.6,0
80.3,0
69.8,0
81.8,0
103.1,0
71.2,0
50.7,0
81,0
61,0
81.5,0
111.5,0
85.5,0
94.4,0
77.8,0
69.4,0
103.5,0
58,0
77.2,0
98.1,0
74.3,0
74.7,0
80.2,0
89.9,0
98.8,0
60.6,0
80,0
118.4,0
163.5,0
46.5,0
48.2,0
207.5,0
55.2,0
84.7,0
206.1,0
253.1,0
112.5,0
88.6,0
60.6,0
59.7,0
36.7,0
65.1,0
53.1,0
25.7,0
56.3,0
56,0
94.2,0
103.7,0
149.9,0
172.5,0
183.5,0
75.1,0
136.7,0
62.3,0
79.6,0
108.5,0
76.7,0
74.8,0
108.2,0
121.3,0
255.4,0
99.7,0
52.4,0
92.1,0
43.7,0
87,0
97.6,0
32.8,0
111.8,0
96,0
110.8,0
86.4,0
86.6,0
91.1,0
51.7,0
97.9,0
88.4,0
67.4,0
172.5,0
104.7,0
55.3,0
5.1,0
44.6,0
104.9,0
242.3,0
40.9,0
54.3,0
46.7,0
37.2,0
102.3,0
70.9,0
75.4,0
83.7,0
82.5,0
113.8,0
90.2,0
77.4,0
79.3,0
80.9,0
104.5,0
27.5,0
35.2,0
49.9,0
60,0
80.9,0
182.6,0
144.3,0
93.7,0
100.1,0
45.5,0
63.9,0
25.4,0
12.8,0
59.4,0
29.2,0
64.6,0
146.3,0
58.6,0
158.8,0
76.8,0
51.7,0
119,0
62.3,0
43.3,0
40.5,0
83.4,0
68.9,0
66.5,0
76.4,0
137.7,0
113.8,0
119.2,0
102.3,0
63.4,0
66.1,0
75,0
82.1,0
110.4,0
53.3,0
118.9,0
95.6,0
67.8,0
94.7,0
108.3,0
76.4,0
52.3,0
48.2,0
112.9,0
68.3,0
94.7,0
85.5,0
81.6,0
107.4,0
126.4,0
71.1,0
66.9,0
141.9,0
105,0
61.4,0
97.3,0
88.8,0
90.5,0
33.3,0
29.3,0
15.1,0
23.7,0
89.3,0
91,0
73.1,0
69.8,0
138,0
34.8,0
57.1,0
92.9,0
57.2,0
120.4,0
68.8,0
23.4,0
111.2,0
49.8,0
88.4,0
50.6,0
71.9,0
46.7,0
94.5,0
33.3,0
37,0
77.5,0
63.5,0
71.3,0
75.1,0
52.5,0
65.2,0
30,0
32.2,0
47.1,0
33.1,0
5.6,0
4.3,0
49.7,0
77.3,0
5.9,0
17.7,0
14,0
43.4,0
82.9,0
62.6,0
49.5,0
27.8,0
3.2,0
3.4,0
3.9,0
3.7,0
26.4,0
21.4,0
41,0
32.2,0
28.2,0
3.6,0
1.9,0
42.2,0
33,0
28.9,0
25.6,0
32.4,0
23,0
49,0
49.7,0
53.2,0
23.9,0
37.7,0
36.8,0
28.9,0
19.5,0
44.9,0
75.8,0
12.7,0
55.2,0
71.2,0
18.3,0
1.4,0
57.4,0
143.8,0
144.5,0
80.6,0
137.6,0
58.3,0
55.5,0
27,0
24.7,0
57.6,0
72.6,0
84.2,0
122.7,0
101.6,0
83.8,0
74,0
82.7,0
44.9,0
59.9,0
21.2,0
133.6,0
82.1,0
132.1,0
29.5,0
70.5,0
74.7,0
81.4,0
66.5,0
145,0
68.3,0
69.4,0
41.8,0
40.8,0
23.2,0
50,0
26.3,0
111.6,0
45.7,0
45.4,0
23.3,0
27.8,0
70.7,0
128.2,0
73.5,0
58.2,0
77.4,0
86.7,0
65,0
110.6,0
37.6,0
42.6,0
76,0
50.8,0
39.3,0
86.9,0
61.8,0
24.7,0
51.2,0
30.6,0
61.7,0
45.2,0
54.1,0
50.9,0
25.3,0
48.6,0
55.8,0
100,0
183.6,0
73.5,0
65,0
47.4,0
44.3,0
62.1,0
116.8,0
110,0
61.2,0
29.4,0
53.2,0
80.2,0
66.9,0
31.5,0
31,0
37.5,0
92.5,0
48.1,0
76.8,0
80.1,0
59.6,0
108.5,0
67.1,0
97.9,0
87.1,0
126.1,0
58.4,0
148,0
77.5,0
52.8,0
49.4,0
24.8,0
33.6,0
34.4,0
27,0
44.8,0
22.3,0
24.6,0
41.9,0
119.7,0
75,0
126.9,0
95.6,0
66.8,0
69.5,0
60.2,0
67.1,0
70.7,0
29.5,0
21.9,0
36.7,0
88.1,0
140.8,0
131,0
133.2,0
73.2,0
139.2,0
57.9,0
37.6,0
51.7,0
51.2,0
37.4,0
26.4,0
40.1,0
132.5,0
198.3,0
83.5,0
55.9,0
56.6,0
97,0
79.7,0
58.7,0
111.7,0
43.6,0
31.8,0
74.7,0
62.2,0
108.1,0
101.6,0
71.7,0
35.5,0
24.9,0
71.9,0
46,0
43.3,0
46,0
20.2,0
10.4,0
3.2,0
3,0
5.4,0
7.2,0
4,0
3.8,0
3.7,0
15.2,0
22.2,0
68.6,0
109.7,0
102.8,0
107.1,0
62.8,0
37.4,0
10.3,0
11.1,0
26.8,0
48.4,0
167.9,0
118,0
105.8,0
62.8,0
12.6,0
97.4,0
33.5,0
23.5,0
11.6,0
20.9,0
24.6,0
11.7,0
4,0
7,0
10.4,0
9.6,0
17.8,0
28.6,0
39.2,0
14.1,0
16.3,0
8,0
3.3,0
22.5,0
11.3,0
15.1,0
16.7,0
6,0
21.3,0
16.9,0
10,0
3.7,0
7.4,0
10.3,0
35.3,0
14.2,0
4.3,0
3.2,0
4,0
10.3,0
20.8,0
8.8,0
11.1,0
6.5,0
8,0
5.9,0
5.2,0
21,0
5.4,0
13.8,0
17.2,0
4,0
8,0
19.1,0
16.1,0
14.5,0
14.9,0
6,0
14.1,0
21.9,0
7.8,0
19.5,0
22.2,0
21.7,0
10.1,0
